PoseNum_ClusterNum     ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose1248_Cluster42/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -582.6809       -90.8612         0.0000         0.0000         0.0000           -673.5421         0.0000      -673.5421      -673.5421         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose3_Cluster4/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -757.4885      -133.3414         0.0000         0.0000         0.0000           -890.8299         0.0000      -890.8299      -890.8299         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose6_Cluster2/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -700.5717      -142.3100         0.0000         0.0000         0.0000           -842.8817         0.0000      -842.8817      -842.8817         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose100_Cluster11/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -289.1445       -83.4975         0.0000         0.0000         0.0000           -372.6420         0.0000      -372.6420      -372.6420         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose485_Cluster30/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -627.2602       -72.1150         0.0000         0.0000         0.0000           -699.3752         0.0000      -699.3752      -699.3752         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose89_Cluster61/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -718.8683       -95.1625         0.0000         0.0000         0.0000           -814.0309         0.0000      -814.0309      -814.0309         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose79_Cluster10/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -476.6933      -100.8355         0.0000         0.0000         0.0000           -577.5287         0.0000      -577.5287      -577.5287         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose363_Cluster77/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -767.5686       -87.1438         0.0000         0.0000         0.0000           -854.7124         0.0000      -854.7124      -854.7124         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose326_Cluster90/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -561.8245      -107.0187         0.0000         0.0000         0.0000           -668.8432         0.0000      -668.8432      -668.8432         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose157_Cluster67/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -917.2827       -86.0388         0.0000         0.0000         0.0000          -1003.3215         0.0000     -1003.3215     -1003.3215         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose28_Cluster16/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -657.0976       -88.4361         0.0000         0.0000         0.0000           -745.5337         0.0000      -745.5337      -745.5337         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose12_Cluster26/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -527.6314       -79.9518         0.0000         0.0000         0.0000           -607.5833         0.0000      -607.5833      -607.5833         0.0000
