PoseNum_ClusterNum     ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose47_Cluster56/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -541.3862       -79.2675         0.0000         0.0000         0.0000           -620.6538         0.0000      -620.6538      -620.6538         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose53_Cluster59/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -751.4611      -112.8321         0.0000         0.0000         0.0000           -864.2933         0.0000      -864.2933      -864.2933         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose24_Cluster16/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1158.0691       -95.2637         0.0000         0.0000         0.0000          -1253.3328         0.0000     -1253.3328     -1253.3328         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose9_Cluster20/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -533.5730       -57.4033         0.0000         0.0000         0.0000           -590.9763         0.0000      -590.9763      -590.9763         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose288_Cluster22/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -994.4513       -81.9621         0.0000         0.0000         0.0000          -1076.4134         0.0000     -1076.4134     -1076.4134         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose339_Cluster27/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -895.4517       -73.3775         0.0000         0.0000         0.0000           -968.8292         0.0000      -968.8292      -968.8292         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose753_Cluster74/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1156.4314       -73.7017         0.0000         0.0000         0.0000          -1230.1330         0.0000     -1230.1330     -1230.1330         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose51_Cluster92/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -626.8990       -55.8923         0.0000         0.0000         0.0000           -682.7913         0.0000      -682.7913      -682.7913         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose33_Cluster79/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -654.3336       -88.0481         0.0000         0.0000         0.0000           -742.3817         0.0000      -742.3817      -742.3817         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose174_Cluster67/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -533.3051       -79.0582         0.0000         0.0000         0.0000           -612.3633         0.0000      -612.3633      -612.3633         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose70_Cluster85/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -464.9795       -97.0469         0.0000         0.0000         0.0000           -562.0264         0.0000      -562.0264      -562.0264         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose65_Cluster21/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1170.7772       -63.8827         0.0000         0.0000         0.0000          -1234.6598         0.0000     -1234.6598     -1234.6598         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose182_Cluster24/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -659.2874       -58.7490         0.0000         0.0000         0.0000           -718.0365         0.0000      -718.0365      -718.0365         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose1_Cluster2/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -820.5397      -131.1120         0.0000         0.0000         0.0000           -951.6517         0.0000      -951.6517      -951.6517         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose14_Cluster26/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -936.0273       -83.3170         0.0000         0.0000         0.0000          -1019.3443         0.0000     -1019.3443     -1019.3443         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose110_Cluster50/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1226.3198       -66.9141         0.0000         0.0000         0.0000          -1293.2338         0.0000     -1293.2338     -1293.2338         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose438_Cluster19/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -498.0498      -123.0435         0.0000         0.0000         0.0000           -621.0933         0.0000      -621.0933      -621.0933         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose161_Cluster18/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -572.4034       -83.0615         0.0000         0.0000         0.0000           -655.4650         0.0000      -655.4650      -655.4650         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose30_Cluster90/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -506.6899       -74.5201         0.0000         0.0000         0.0000           -581.2100         0.0000      -581.2100      -581.2100         0.0000
